Date,Open,High,Low,Close,Adj Close,Volume
10/10/2018,227.615005,227.707001,224.494995,225.768997,225.768997,1384040000
10/11/2018,225.610001,225.610001,189.283005,189.498993,189.498993,2167620000
10/12/2018,188.707001,199.401001,188.707001,196.727005,196.727005,1487900000
10/13/2018,196.363998,201.279007,196.363998,199.841003,199.841003,1167610000
10/14/2018,199.690994,201.826996,195.242996,195.714996,195.714996,1169260000
10/15/2018,195.270004,222.117996,194.158997,209.703995,209.703995,2865830000
10/16/2018,209.628006,212.173004,207.983994,210.119995,210.119995,1532280000
10/17/2018,210.216995,211.125,205.927994,207.082993,207.082993,1444130000
10/18/2018,207.404007,208.470001,201.742996,203.352005,203.352005,1365860000
10/19/2018,203.257004,204.662994,201.843994,203.727005,203.727005,1264480000
10/20/2018,203.514999,206.222,203.085007,205.429993,205.429993,1238780000
10/21/2018,205.389999,208.154999,204.621002,205.141998,205.141998,1190300000
10/22/2018,205.173996,206.932007,203.376999,204.044006,204.044006,1328980000
10/23/2018,204.016006,205.151001,201.910995,204.335999,204.335999,1237490000
10/24/2018,204.126999,205.580994,203.354004,203.852005,203.852005,1102220000
10/25/2018,203.867996,204.132004,201.822998,202.718994,202.718994,1102900000
10/26/2018,202.335999,204.779999,201.550995,203.328995,203.328995,1161310000
10/27/2018,203.356003,206.082001,203.126007,204.210007,204.210007,1084810000
10/28/2018,204.509995,205.919006,203.522995,205.365997,205.365997,1139140000
10/29/2018,205.173996,205.597,195.733994,197.246994,197.246994,1517230000
10/30/2018,197.203003,198.121994,196.350998,197.556,197.556,1363500000
10/31/2018,197.649002,198.337997,196.531006,197.380997,197.380997,1442380000
11/1/2018,197.537003,203.753998,197.328003,198.871994,198.871994,1336700000
11/2/2018,198.981995,201.268997,198.755005,200.634995,200.634995,1451870000
11/3/2018,200.740005,200.740005,199.524994,200.186005,200.186005,1307150000
11/4/2018,200.158005,211.272003,198.985992,207.485992,207.485992,1749300000
11/5/2018,207.100006,210.819,206.572998,209.091003,209.091003,1613510000
11/6/2018,209.473999,218.451996,207.893997,218.451996,218.451996,1856940000
11/7/2018,218.899002,221.651993,216.796005,217.182999,217.182999,1927830000
11/8/2018,217.326996,218.337997,212.199005,212.231003,212.231003,1769080000
11/9/2018,211.987,213.315994,209.514999,210.074005,210.074005,1554750000
11/10/2018,209.975006,213.856995,209.804993,212.533005,212.533005,1377760000
11/11/2018,212.479004,212.998993,208.867996,211.339996,211.339996,1501600000
11/12/2018,211.513,212.623001,208.923996,210.417999,210.417999,1452380000
11/13/2018,210.149002,210.514999,206.134995,206.826004,206.826004,1610260000
11/14/2018,206.533997,207.044998,174.084,181.397003,181.397003,2595330000
11/15/2018,181.899002,184.251007,170.188995,180.806,180.806,2638410000
11/16/2018,180.865005,181.350006,173.126007,175.177002,175.177002,2015330000
11/17/2018,175.360001,175.850998,172.869003,174.001007,174.001007,1832800000
11/18/2018,174.175003,179.151993,174.175003,177.067001,177.067001,1810920000
11/19/2018,177.179001,177.179001,147.850998,149.175003,149.175003,2745160000
11/20/2018,148.811005,151.253006,126.360001,130.339005,130.339005,3134410000
11/21/2018,131.141998,138.889999,125.758003,136.701004,136.701004,2685930000
11/22/2018,136.811005,137.740005,126.706001,126.706001,126.706001,1792150000
11/23/2018,126.418999,127.028,119.558998,123.295998,123.295998,1998010000
11/24/2018,123.304001,126.788002,110.824997,113.494003,113.494003,1800960000
11/25/2018,113.125999,118.880997,101.769997,116.449997,116.449997,2466750000
11/26/2018,116.343002,118.200996,104.892998,108.334999,108.334999,2139490000
11/27/2018,107.913002,111.842003,102.452003,110.010002,110.010002,2320010000
11/28/2018,110.197998,126.047997,110.197998,122.438004,122.438004,2673470000
11/29/2018,122.72155,123.229721,115.297691,117.542648,117.542648,2196099150
11/30/2018,117.728096,119.423767,111.744965,113.171425,113.171425,2020748395
12/1/2018,113.397758,120.841454,111.619125,118.635559,118.635559,2131475767
12/2/2018,118.26815,120.56205,116.092041,116.388901,116.388901,1856199148
12/3/2018,116.378761,116.619072,107.415657,108.925018,108.925018,1772756192
12/4/2018,108.803162,113.142914,107.402718,110.214188,110.214188,1748116495
12/5/2018,110.335518,110.59861,102.475555,102.475555,102.475555,1990157607
12/6/2018,102.450592,104.103493,91.761055,91.761055,91.761055,2310716932
12/7/2018,91.649834,96.089844,83.469719,93.294563,93.294563,2554304529
12/8/2018,93.41008,97.059883,86.825668,92.159637,92.159637,1855759401
12/9/2018,92.035431,98.900032,91.031281,95.142059,95.142059,1875567179
12/10/2018,94.992172,96.257301,90.654251,91.685654,91.685654,1756437577
12/11/2018,91.578934,92.782326,87.688408,88.945305,88.945305,1707497898
12/12/2018,88.610703,92.240555,88.263557,90.5933,90.5933,1533050103
12/13/2018,90.655228,91.111603,85.518311,86.539314,86.539314,1754475621
12/14/2018,86.630356,87.144943,83.226471,84.308296,84.308296,1651491876
12/15/2018,84.279694,85.342743,82.829887,84.440811,84.440811,1496176898
12/16/2018,84.469406,87.568123,84.469406,85.2621,85.2621,1565817037
12/17/2018,85.382111,96.805054,85.382111,95.133827,95.133827,2101453023
12/18/2018,95.10804,101.320236,92.968521,101.112457,101.112457,2277514075
12/19/2018,101.683846,108.549057,100.69146,101.268578,101.268578,2456482114
12/20/2018,101.090439,117.170128,100.639961,116.216873,116.216873,3063842618
12/21/2018,115.835403,119.094162,107.584793,109.496231,109.496231,2632539990
12/22/2018,109.45594,116.759499,107.503166,116.759499,116.759499,2338772938
12/23/2018,117.273895,133.075302,117.273895,130.765259,130.765259,3579715060
12/24/2018,130.641663,157.668701,130.641663,140.238007,140.238007,4370343386
12/25/2018,140.997589,140.997589,125.113289,129.844345,129.844345,3298280609
12/26/2018,129.888824,136.677246,126.292908,131.865631,131.865631,2720469126
12/27/2018,131.923584,132.677063,115.650101,116.575912,116.575912,2612804378
12/28/2018,116.898201,137.647018,115.69313,137.647018,137.647018,3130201009
12/29/2018,138.468781,147.034332,134.570175,138.018341,138.018341,3169029972
12/30/2018,137.627457,140.689087,133.98233,139.859451,139.859451,2660086834
12/31/2018,140.031067,140.181152,132.519394,133.368271,133.368271,2358360233
1/1/2019,133.418152,141.397507,132.650711,140.819412,140.819412,2258709868
1/2/2019,141.519516,156.929138,140.650955,155.047684,155.047684,3328240369
1/3/2019,155.196045,155.863052,147.198364,149.13501,149.13501,2676164880
1/4/2019,148.912888,156.878983,147.907104,154.58194,154.58194,3126192535
1/5/2019,154.337418,160.82489,154.337418,155.638596,155.638596,3338211928
1/6/2019,155.80423,159.371445,152.085922,157.746201,157.746201,3231294371
1/7/2019,157.809494,158.450424,151.150726,151.699219,151.699219,2712108387
1/8/2019,151.967545,153.625778,148.66954,150.359634,150.359634,2459808140
1/9/2019,150.554688,153.622253,150.288376,150.803116,150.803116,2369241196
1/10/2019,150.843506,152.14827,126.529373,128.625183,128.625183,3397734455
1/11/2019,127.813965,130.165939,125.244942,127.548325,127.548325,2667585233
1/12/2019,127.528084,128.666122,125.446754,125.96653,125.96653,2212109224
1/13/2019,125.907227,126.267876,116.085968,116.897804,116.897804,2268263943
1/14/2019,116.979095,130.856735,116.96756,129.068726,129.068726,2798085735
1/15/2019,129.172684,130.743561,120.311523,122.032715,122.032715,2735449164
1/16/2019,121.809242,127.118248,121.441414,123.547058,123.547058,2746469339
1/17/2019,123.57354,124.270721,120.817032,123.74192,123.74192,2594091284
1/18/2019,123.654655,123.84169,120.241905,121.010262,121.010262,2305389799
1/19/2019,121.614426,125.904228,121.161034,124.51902,124.51902,3048261797
1/20/2019,124.632401,125.070389,118.702324,119.474831,119.474831,2964108269
1/21/2019,119.636459,119.715439,116.15744,117.157852,117.157852,2421720342
1/22/2019,117.110756,119.664345,114.676682,118.747551,118.747551,2552507404
1/23/2019,118.713814,119.422798,116.376648,117.452606,117.452606,2556952198
1/24/2019,117.462784,118.032104,116.006798,117.362885,117.362885,2520843419
1/25/2019,117.594955,117.802994,115.830154,116.378342,116.378342,2606881898
1/26/2019,116.373528,118.084114,115.980576,116.488739,116.488739,2412181168
1/27/2019,116.510315,116.68541,113.405289,113.405289,113.405289,2775888286
1/28/2019,113.285233,113.688232,103.336464,106.589973,106.589973,3366895504
1/29/2019,106.721954,107.165787,103.999229,105.598213,105.598213,2900418605
1/30/2019,105.407204,109.45298,104.843796,108.907539,108.907539,2874370354
1/31/2019,108.900772,110.458359,106.525352,107.061012,107.061012,2828796030
2/1/2019,107.147682,108.63871,105.046501,107.609787,107.609787,2541271518
2/2/2019,107.466415,110.653877,106.764023,110.43026,110.43026,2385157837
2/3/2019,110.490318,110.827354,106.563988,107.492668,107.492668,2519334756
2/4/2019,107.625824,108.701035,107.067421,107.821602,107.821602,2491888674
2/5/2019,107.628166,108.134789,106.909897,107.44352,107.44352,2515863998
2/6/2019,107.569305,107.569305,102.934563,104.919289,104.919289,2593048199
2/7/2019,104.835777,106.058876,104.409134,104.535301,104.535301,2326764622
2/8/2019,104.64505,119.805809,104.194435,119.267746,119.267746,3656841346
2/9/2019,119.214111,120.689735,118.000404,119.430885,119.430885,2884650400
2/10/2019,119.408966,124.853622,117.105774,124.806488,124.806488,3148766590
2/11/2019,124.871536,124.871536,120.311752,121.298393,121.298393,3222473887
2/12/2019,121.178574,123.4683,119.600029,122.572289,122.572289,3149576428
2/13/2019,122.544289,125.550697,121.612503,122.553604,122.553604,3386585799
2/14/2019,122.416985,124.451988,121.334892,121.390205,121.390205,3331701627
2/15/2019,121.453697,123.660126,121.371918,122.100388,122.100388,3021741614
2/16/2019,122.396454,124.134811,122.295303,123.260216,123.260216,2905833287
2/17/2019,123.182083,134.460098,123.091606,133.598877,133.598877,4236081129
2/18/2019,133.032547,147.686584,133.001938,146.098373,146.098373,5387525773
2/19/2019,146.398819,149.929977,145.128464,145.346176,145.346176,5310842625
2/20/2019,145.172729,149.554337,142.502121,149.554337,149.554337,4500094964
2/21/2019,149.352325,149.352325,144.563812,146.130844,146.130844,3995766856
2/22/2019,146.073257,149.268616,145.206543,149.092453,149.092453,3731099283
2/23/2019,148.67662,159.12587,147.331055,158.795425,158.795425,4519468458
2/24/2019,158.902405,165.549622,135.852661,135.852661,135.852661,5957715043
2/25/2019,135.499725,142.525574,135.483841,139.822861,139.822861,4914392068
2/26/2019,139.646088,139.97644,136.579605,138.089676,138.089676,3791292838
2/27/2019,138.029572,141.336227,131.602921,136.125961,136.125961,4469776860
2/28/2019,136.283081,138.847137,135.657593,136.746246,136.746246,4535438953
3/1/2019,136.836243,138.99527,136.434784,136.443619,136.443619,3756124823
3/2/2019,136.350082,137.184799,132.436386,134.206955,134.206955,3747176425
3/3/2019,134.786118,135.849289,131.328857,132.24942,132.24942,3454374052
3/4/2019,132.157883,132.729141,125.402702,127.774124,127.774124,4008171341
3/5/2019,127.792953,138.22998,126.735298,137.822388,137.822388,4764849990
3/6/2019,137.95874,139.968811,136.14592,138.789352,138.789352,4589054218
3/7/2019,138.942383,140.85788,137.273132,138.0345,138.0345,4339206292
3/8/2019,138.311356,139.4991,133.557693,135.127075,135.127075,4678816793
3/9/2019,134.887558,139.119415,134.677124,137.965332,137.965332,5011918715
3/10/2019,138.180496,138.270309,135.685684,136.758682,136.758682,4578438499
3/11/2019,136.849533,137.353409,133.102798,133.83403,133.83403,4689807418
3/12/2019,134.012848,135.273468,130.944153,134.442886,134.442886,4709987999
3/13/2019,134.611771,134.611771,132.719727,133.263077,133.263077,4265162099
3/14/2019,133.203903,135.180847,132.750076,133.711594,133.711594,4476532147
3/15/2019,133.567154,138.395142,133.567154,137.691788,137.691788,4506861856
3/16/2019,137.911957,144.558441,137.911957,142.398178,142.398178,4839003568
3/17/2019,142.238297,142.371918,139.323517,140.000549,140.000549,3827157729
3/18/2019,140.104858,142.267212,138.841568,139.374603,139.374603,4551739878
3/19/2019,139.254013,140.989059,139.143021,140.519196,140.519196,4251488128
3/20/2019,140.484711,140.945572,138.307037,140.686356,140.686356,4664134462
3/21/2019,140.478485,141.003235,135.855423,136.636063,136.636063,5087247796
3/22/2019,136.562256,138.794296,136.228607,137.181442,137.181442,4490899265
3/23/2019,137.039871,139.385391,136.912018,138.239868,138.239868,4436568613
3/24/2019,138.315353,138.37561,136.313751,136.986923,136.986923,4266845458
3/25/2019,137.08136,137.695343,133.490158,135.031021,135.031021,4480516752
3/26/2019,135.054321,135.460358,133.757339,135.460358,135.460358,4499271678
3/27/2019,135.454361,141.07547,135.34166,140.988159,140.988159,5228240092
3/28/2019,141.005844,141.007935,138.425171,139.416473,139.416473,4163212475
3/29/2019,139.343201,142.54924,138.045105,142.497421,142.497421,5125602702
3/30/2019,142.359146,149.613235,141.031738,142.092682,142.092682,5144662126
3/31/2019,142.139221,142.189209,140.697372,141.514099,141.514099,4249050197
4/1/2019,141.465485,142.733994,140.737564,141.830322,141.830322,4611999536
4/2/2019,141.839523,165.226822,141.636459,163.961746,163.961746,9826645698
4/3/2019,164.008636,178.322052,157.322144,161.458801,161.458801,10622456246
4/4/2019,161.431763,164.929214,155.241104,158.052536,158.052536,7953123528
4/5/2019,158.020004,167.220383,157.443954,165.514847,165.514847,7531316908
4/6/2019,165.511246,172.515762,161.799469,165.947205,165.947205,7167016220
4/7/2019,165.977234,175.213165,164.932098,174.531647,174.531647,7596176019
4/8/2019,174.449677,184.377853,174.160995,180.25882,180.25882,9304964609
4/9/2019,180.222122,180.254227,175.091751,176.114578,176.114578,7632529577
4/10/2019,176.067841,183.134277,175.230377,177.337479,177.337479,7856924878
4/11/2019,177.342758,177.487488,162.320618,165.497025,165.497025,7859383417
4/12/2019,165.335205,166.127518,161.029739,164.736328,164.736328,6237185309
4/13/2019,164.622849,166.362427,163.011856,164.513351,164.513351,4959301561
4/14/2019,164.476089,168.591034,162.781479,167.838516,167.838516,4846298303
4/15/2019,167.897476,168.818451,159.55574,161.574173,161.574173,5672311823
4/16/2019,161.52655,167.666321,160.888748,167.623444,167.623444,5180105341
4/17/2019,167.553696,168.938583,165.501892,166.95076,166.95076,5596102715
4/18/2019,166.913208,175.365326,166.672119,173.814026,173.814026,6971581464
4/19/2019,173.787888,173.978897,170.620209,173.708435,173.708435,6541053060
4/20/2019,173.718811,176.705811,171.788834,173.751266,173.751266,6142567811
4/21/2019,173.715408,174.420776,167.428589,170.046524,170.046524,6005571687
4/22/2019,170.017487,173.069122,168.729553,171.874664,171.874664,6094878077
4/23/2019,172.007217,176.850784,170.896759,171.4478,171.4478,7097827092
4/24/2019,171.349533,171.573212,161.976685,165.826096,165.826096,7351304156
4/25/2019,165.914734,166.513412,153.847,154.459396,154.459396,6820332362
4/26/2019,154.579437,158.029007,152.085678,156.347092,156.347092,7505283355
4/27/2019,156.270859,160.589417,155.621887,158.434937,158.434937,5863109117
4/28/2019,158.499771,159.565384,157.125519,157.295074,157.295074,5379894433
4/29/2019,157.291046,158.333923,153.186523,155.201996,155.201996,6053776253
4/30/2019,155.172775,162.432251,155.172775,162.166031,162.166031,6275803459
5/1/2019,162.186554,164.060684,159.660217,160.818344,160.818344,5789172432
5/2/2019,160.853577,162.937012,160.060699,162.122787,162.122787,6044171061
5/3/2019,162.075165,170.068741,161.080627,167.952408,167.952408,7299410672
5/4/2019,167.887207,170.645935,161.791428,164.026581,164.026581,6658100048
5/5/2019,164.015259,165.399979,159.700653,163.450699,163.450699,5938415561
5/6/2019,163.337982,175.760101,159.98819,172.653214,172.653214,7540096853
5/7/2019,172.427277,180.394409,169.694717,169.79866,169.79866,8411140169
5/8/2019,169.904205,172.183548,166.409241,170.948166,170.948166,6416569597
5/9/2019,170.951874,172.880402,167.247879,170.289307,170.289307,6546914197
5/10/2019,170.312973,175.885269,168.991425,173.142746,173.142746,8036919052
5/11/2019,173.139313,203.466644,173.139313,194.304337,194.304337,12578331654
5/12/2019,194.163025,201.881485,183.653931,187.325317,187.325317,10326050089
5/13/2019,187.417923,205.098267,185.305908,196.846283,196.846283,10367149038
5/14/2019,196.738281,217.874649,196.05481,217.148575,217.148575,12751049754
5/15/2019,217.010117,247.446594,216.822113,247.153061,247.153061,13460006533
5/16/2019,246.941956,275.39444,245.795288,264.01001,264.01001,18661465872
5/17/2019,263.848358,266.979614,227.767426,243.764587,243.764587,16037551694
5/18/2019,243.911301,246.362778,233.099854,234.59523,234.59523,10933142646
5/19/2019,234.449463,263.740997,233.758667,261.292206,261.292206,12049250893
5/20/2019,261.267487,261.55127,241.80365,251.86441,251.86441,10834541285
5/21/2019,251.647842,262.107544,248.196304,255.215881,255.215881,11545049593
5/22/2019,254.995316,258.801849,242.730484,244.698914,244.698914,9818257462
5/23/2019,244.665115,247.616638,233.793091,245.965668,245.965668,10671663487
5/24/2019,245.987091,255.259323,243.240097,249.484985,249.484985,9929433205
5/25/2019,249.694046,257.356842,249.088791,251.759872,251.759872,8924985384
5/26/2019,251.724792,269.166534,247.245392,267.069641,267.069641,9664267730
5/27/2019,267.141876,278.507263,265.444702,272.86264,272.86264,12074664735
5/28/2019,272.590485,274.320831,267.514374,271.768707,271.768707,10362846898
5/29/2019,271.779053,273.756287,263.0914,269.455688,269.455688,9819132174
5/30/2019,269.55188,287.20163,247.348602,255.858948,255.858948,13604268584
5/31/2019,256.015289,268.659943,249.111847,268.113556,268.113556,11255023514
6/1/2019,268.43335,273.557983,263.524597,265.391266,265.391266,9942869851
6/2/2019,265.512726,272.80722,265.04187,270.225525,270.225525,8744111713
6/3/2019,270.088562,270.334106,251.262192,252.607925,252.607925,9375712916
6/4/2019,252.511642,252.511642,236.127213,241.338791,241.338791,10132549746
6/5/2019,241.49704,248.138138,239.983459,247.05101,247.05101,8548917061
6/6/2019,246.925247,249.944504,238.501114,249.474335,249.474335,8265146806
6/7/2019,249.335281,254.352295,246.5979,250.930359,250.930359,8379534527
6/8/2019,251.249313,252.377396,243.229111,245.738098,245.738098,7225996863
6/9/2019,245.540482,245.972824,229.257431,233.0867,233.0867,7566421455
6/10/2019,232.830139,247.66217,229.341766,247.520126,247.520126,8141159847
6/11/2019,247.862122,248.662582,239.825348,245.78183,245.78183,7382269700
6/12/2019,245.925491,261.017578,244.491318,260.90329,260.90329,8645598617
6/13/2019,260.913513,262.163116,255.596283,256.168793,256.168793,8442077836
6/14/2019,256.179657,265.371399,254.14743,264.087463,264.087463,8676891266
6/15/2019,263.934143,271.505585,262.121216,269.019318,269.019318,8126853943
6/16/2019,268.901154,278.143188,265.535339,269.223206,269.223206,9676746452
6/17/2019,269.090576,275.442566,268.35379,274.351105,274.351105,6009795781
6/18/2019,274.320251,274.320251,263.14444,265.051849,265.051849,6205242503
6/19/2019,265.056854,270.333374,264.754791,269.431793,269.431793,5516510947
6/20/2019,269.407867,274.073517,265.500458,271.695007,271.695007,6408981097
6/21/2019,271.743103,295.303314,271.743103,294.910278,294.910278,9331694139
6/22/2019,295.115082,315.189728,294.728241,309.38031,309.38031,10613731254
6/23/2019,309.416687,318.565674,305.764587,307.827789,307.827789,8161062379
6/24/2019,307.722137,312.329346,299.55954,310.424683,310.424683,8205712062
6/25/2019,310.678619,318.126312,307.643158,318.126312,318.126312,9641764965
6/26/2019,317.992584,361.398682,315.954865,336.753174,336.753174,16437084081
6/27/2019,336.9599,343.433441,278.573242,294.267639,294.267639,14038092502
6/28/2019,294.143036,313.031555,292.939819,311.226105,311.226105,11514656819
6/29/2019,311.284424,322.043549,294.753845,320.058929,320.058929,10929374564
6/30/2019,319.584045,322.789581,290.695984,290.695984,290.695984,10303111000
7/1/2019,290.268494,301.026154,280.022827,293.641113,293.641113,10292223947
7/2/2019,293.537262,295.655853,272.60257,291.596436,291.596436,10618413951
7/3/2019,291.764618,303.342041,291.401642,303.099976,303.099976,9926711979
7/4/2019,303.025085,303.961151,282.765747,284.523224,284.523224,8403513105
7/5/2019,284.38092,293.921143,282.694702,287.997528,287.997528,8723493015
7/6/2019,287.893829,295.991425,286.665863,287.547119,287.547119,7674615024
7/7/2019,287.603607,310.139313,286.109192,305.700562,305.700562,8119724980
7/8/2019,305.734772,314.267883,303.500458,313.251404,313.251404,9078905628
7/9/2019,313.325165,318.223114,305.285828,308.881012,308.881012,10055159802
7/10/2019,308.851288,313.069458,285.565796,290.002319,290.002319,11679985166
7/11/2019,289.945984,290.021057,266.094666,268.704041,268.704041,10216287021
7/12/2019,268.692261,278.855591,268.000031,276.276703,276.276703,8148936015
7/13/2019,276.289124,276.685242,263.068268,269.458801,269.458801,6716829429
7/14/2019,269.281616,269.641235,227.269211,227.578064,227.578064,8578339385
7/15/2019,227.965057,235.02565,210.391266,229.776001,229.776001,9723674243
7/16/2019,229.748657,234.51384,197.377899,199.188675,199.188675,9036620493
7/17/2019,199.066788,217.975632,193.990417,211.48497,211.48497,9387747639
7/18/2019,211.444611,229.239395,208.037735,226.566162,226.566162,9327816059
7/19/2019,226.6577,226.940475,215.838242,221.33342,221.33342,7606433130
7/20/2019,221.412659,234.198456,221.189484,229.119217,229.119217,7976245988
7/21/2019,229.167694,229.861664,219.027756,225.630768,225.630768,6685082868
7/22/2019,225.698654,226.862579,213.44838,217.560013,217.560013,6338843918
7/23/2019,217.568466,218.518051,209.638123,212.728516,212.728516,6976091534
7/24/2019,212.553818,217.535431,203.893402,217.046371,217.046371,7168982842
7/25/2019,216.969116,224.254196,216.135147,219.617996,219.617996,6731281160
7/26/2019,219.628128,220.236389,214.125687,219.629608,219.629608,5729852177
7/27/2019,219.61763,223.517258,204.903931,207.40831,207.40831,6257703907
7/28/2019,207.413773,212.04184,202.252899,211.186554,211.186554,5504887933
7/29/2019,211.123657,213.932053,208.764313,211.268051,211.268051,5485190664
7/30/2019,211.339203,213.614075,206.867615,210.522598,210.522598,5489918858
7/31/2019,210.492416,218.654144,210.437912,218.654144,218.654144,6003828339
8/1/2019,218.554596,218.812653,212.914505,217.808441,217.808441,5965442642
8/2/2019,217.88446,222.182571,215.97583,217.871567,217.871567,6159440229
8/3/2019,217.895554,224.62323,217.331741,222.490341,222.490341,5697798687
8/4/2019,222.580811,224.227295,218.492172,222.669724,222.669724,5238542572
8/5/2019,222.650879,235.635284,222.603882,234.215027,234.215027,7765060287
8/6/2019,234.24559,239.115906,223.551178,226.020645,226.020645,7647742672
8/7/2019,225.925293,229.65657,222.775452,226.391006,226.391006,7020342209
8/8/2019,226.518478,226.774719,216.516251,220.941864,220.941864,6713525643
8/9/2019,220.908646,221.364334,208.245972,210.488907,210.488907,6964818794
8/10/2019,210.530167,213.734833,203.793106,206.733536,206.733536,6584748527
8/11/2019,206.732239,216.598648,206.510803,216.092865,216.092865,6440605604
8/12/2019,216.055908,216.142563,210.946487,211.288071,211.288071,5674315558
8/13/2019,211.342697,211.384415,205.422501,208.709045,208.709045,5946313204
8/14/2019,208.603989,209.066437,186.331924,186.607742,186.607742,7444456153
8/15/2019,186.683502,189.462158,178.142563,188.50206,188.50206,8197244441
8/16/2019,188.644257,188.905594,180.384842,185.440079,185.440079,7133915837
8/17/2019,185.531662,186.70314,182.593887,185.687683,185.687683,5512696512
8/18/2019,185.841095,197.522491,183.69223,194.49353,194.49353,5969012023
8/19/2019,194.55603,203.56015,193.108246,203.091934,203.091934,6145148691
8/20/2019,202.813141,203.015991,195.619537,196.565414,196.565414,6408417609
8/21/2019,196.621689,197.027435,182.689178,186.891632,186.891632,7775772700
8/22/2019,186.941238,194.415512,183.384521,191.332916,191.332916,7569043874
8/23/2019,191.106873,195.906494,189.562317,194.706207,194.706207,6658162376
8/24/2019,194.671631,194.784988,187.627258,191.289566,191.289566,6249737981
8/25/2019,191.234787,192.16333,184.964752,186.842392,186.842392,5826017143
8/26/2019,186.73555,193.442184,186.73555,188.929382,188.929382,7207986636
8/27/2019,188.950058,188.963181,185.472931,187.516663,187.516663,6042327402
8/28/2019,187.495499,187.930878,172.185608,173.889969,173.889969,6696604087
8/29/2019,173.958694,173.996399,167.170898,169.516739,169.516739,7129569082
8/30/2019,169.489288,170.773514,167.071411,168.834869,168.834869,5776520220
8/31/2019,168.887894,174.323975,167.802582,172.469788,172.469788,5830212248
9/1/2019,172.458405,173.696854,169.531281,171.629425,171.629425,5554799575
9/2/2019,171.697601,180.145218,170.451691,178.347351,178.347351,6503447136
9/3/2019,178.357758,182.347992,175.970169,179.499329,179.499329,6962728937
9/4/2019,179.491989,180.136597,175.325363,175.992889,175.992889,5938120493
9/5/2019,175.966278,176.16391,171.746826,174.217133,174.217133,5589476515
9/6/2019,174.172226,177.718704,168.341339,169.956177,169.956177,6797611877
9/7/2019,169.955276,180.851608,169.444122,178.262619,178.262619,6791531341
9/8/2019,178.282593,182.977081,178.142502,181.35553,181.35553,6472677265
9/9/2019,181.362488,184.14946,177.419357,181.149475,181.149475,7232938985
9/10/2019,181.212845,184.063431,178.122421,179.78717,179.78717,6291476771
9/11/2019,179.839493,181.757462,176.500916,178.725494,178.725494,7157139034
9/12/2019,178.803772,181.998566,177.847321,181.016098,181.016098,5838605476
9/13/2019,180.975586,181.498291,178.582047,181.109726,181.109726,5955041236
9/14/2019,181.321579,188.44693,180.372208,188.105515,188.105515,6500686511
9/15/2019,188.068436,190.399338,186.447327,189.789124,189.789124,6222874780
9/16/2019,189.689331,198.204971,189.689331,197.113174,197.113174,8242029487
9/17/2019,197.114761,213.731949,196.715485,208.608749,208.608749,10232590812
9/18/2019,208.050598,216.711502,208.050598,211.393036,211.393036,9194634557
9/19/2019,211.247238,222.871689,204.685776,221.280853,221.280853,10620070912
9/20/2019,221.069626,221.598557,215.159637,218.050049,218.050049,8027974272
9/21/2019,217.897385,220.958298,215.000168,215.516205,215.516205,7743309777
9/22/2019,215.486557,216.086243,207.644928,211.54538,211.54538,7812854575
9/23/2019,211.713211,211.840515,201.887238,201.92131,201.92131,7494673136
9/24/2019,201.842087,203.500549,162.727783,168.110733,168.110733,11757739233
9/25/2019,168.133575,174.719772,164.913483,170.8927,170.8927,9766632017
9/26/2019,170.756912,171.692642,157.130325,166.727127,166.727127,7848286154
9/27/2019,166.651703,175.610779,163.209503,174.710999,174.710999,7909313624
9/28/2019,174.680832,175.778732,170.773956,174.572891,174.572891,6895423445
9/29/2019,174.612747,175.21022,166.997696,170.503479,170.503479,6497088198
9/30/2019,170.461349,179.872208,167.036606,179.872208,179.872208,7552915148
10/1/2019,180.209122,185.045532,175.812653,177.340424,177.340424,7676276225
10/2/2019,177.22406,180.826126,175.334274,180.71051,180.71051,6335595249
10/3/2019,180.703705,180.79921,172.599869,175.199341,175.199341,6381403724
10/4/2019,175.238434,178.552078,173.564087,176.985001,176.985001,6248928449
10/5/2019,176.94632,177.713242,173.069565,176.351517,176.351517,5837211771
10/6/2019,176.36438,177.364548,171.299774,173.059143,173.059143,5852890673
10/7/2019,172.940338,182.356354,171.527817,181.18634,181.18634,7844316833
10/8/2019,181.113358,184.35997,179.133392,182.021561,182.021561,7466282780
10/9/2019,182.036301,194.300491,180.668442,193.293259,193.293259,9088122101
10/10/2019,193.191071,193.896927,188.306473,191.659668,191.659668,8375913275
10/11/2019,191.801071,195.318802,181.661835,182.569687,182.569687,9128522969
10/12/2019,182.534027,186.304886,179.984833,180.826645,180.826645,7494328840
10/13/2019,180.861313,185.075912,180.317154,182.07515,182.07515,6733182272
10/14/2019,182.028473,187.303619,181.662277,186.960907,186.960907,7276520699
10/15/2019,186.977051,187.759872,179.462784,181.406067,181.406067,7731456579
10/16/2019,181.343735,181.66861,174.064163,176.013504,176.013504,7691244590
10/17/2019,175.906891,178.899551,174.565826,178.028351,178.028351,6737237422
10/18/2019,177.988556,178.179794,171.005051,173.621338,173.621338,7566257807
10/19/2019,173.649445,175.608231,172.215454,172.913025,172.913025,6551453871
10/20/2019,172.974762,176.718689,171.210724,175.534378,175.534378,6801091120
10/21/2019,175.52475,177.74173,173.28775,174.92099,174.92099,6815820627
10/22/2019,174.90506,175.650024,172.266235,172.300858,172.300858,6990951966
